domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
supply,material_procurement,material_requirement_plan,demand_quantity,demand_quantity,Demand Quantity (DEMAND_QTY),"DECIMAL(15,3)",,,,,transactional_data,Quantity of the material required by production orders or forecasts.,Demand quantity that drives the plan
supply,material_procurement,material_requirement_plan,exception_message,exception_message,Exception Message (EXC_MSG),STRING,,,,,transactional_data,"Textual description of any planning exception (e.g., shortfall, excess).",Exception or warning message generated by MRP
supply,material_procurement,material_requirement_plan,is_fixed_lot,is_fixed_lot,Fixed Lot Indicator (FIXED_LOT),BOOLEAN,,,,,transactional_data,"True if the lot size is fixed by engineering, otherwise False.",Indicator whether the planned order is a fixed lot
supply,material_procurement,material_requirement_plan,last_updated_timestamp,last_updated_timestamp,Last Updated Timestamp (UPDATED_TS),TIMESTAMP,,,,,transactional_data,"Date‑time of the latest modification (e.g., quantity change, status update).",Timestamp of the most recent update to the plan line
supply,material_procurement,material_requirement_plan,lead_time_days,lead_time_days,Lead Time (LEAD_DAYS),INT,,,,,transactional_data,Number of calendar days from order placement to receipt of material.,Lead time in days supplied by the vendor
supply,material_procurement,material_requirement_plan,lot_sizing_procedure,lot_sizing_procedure,Lot Sizing Procedure (LOT_SIZ_PROC),STRING,,,,EXACT|FOQ|LFL|LOT|MIN|MAX,transactional_data,Algorithm used to calculate the lot size for the planned order.,Lot sizing procedure applied
supply,material_procurement,material_requirement_plan,material_number,material_number,Material Number (MAT_NO),STRING,,,,,transactional_data,"Customer‑visible material number (e.g., SKU) used in procurement and production.",Material number from the material master
supply,material_procurement,material_requirement_plan,material_requirement_plan_status,material_requirement_plan_status,Plan Line Status (PLAN_STATUS),STRING,,,,planned|released|cancelled|exception,transactional_data,"Operational status indicating whether the line is still in planning, released to procurement, or flagged.",Current lifecycle status of the plan line
supply,material_procurement,material_requirement_plan,mrp_controller,mrp_controller,MRP Controller (MRP_CTRL),STRING,,,,,transactional_data,Code of the person or system that owns the MRP parameters for the material.,MRP controller code responsible for the material
supply,material_procurement,material_requirement_plan,mrp_type,mrp_type,MRP Type (MRP_TYP),STRING,,,,PD|VB|ND|VV|VV|V1,transactional_data,Classification of the planning method used for this line.,"MRP type code (e.g., PD, VB, ND)"
supply,material_procurement,material_requirement_plan,planned_cost,planned_cost,Planned Cost (PLAN_COST),"DECIMAL(15,2)",,,,,transactional_data,Estimated monetary cost of the planned quantity based on standard price.,Planned cost of the material for this line
supply,material_procurement,material_requirement_plan,planned_delivery_date,planned_delivery_date,Planned Delivery Date (PLAN_DELIV_DT),DATE,,,,,transactional_data,Target date by which the material must be available for production.,Date the material is needed at the plant
supply,material_procurement,material_requirement_plan,planned_quantity,planned_quantity,Planned Quantity (PLAN_QTY),"DECIMAL(15,3)",,,,,transactional_data,Quantity of material that the MRP run recommends procuring.,Planned procurement quantity
supply,material_procurement,material_requirement_plan,planning_horizon_end,planning_horizon_end,Planning Horizon End Date (HORIZON_END_DT),DATE,,,,,transactional_data,Last day of the time window considered by the MRP run.,End date of the planning horizon
supply,material_procurement,material_requirement_plan,planning_horizon_start,planning_horizon_start,Planning Horizon Start Date (HORIZON_START_DT),DATE,,,,,transactional_data,First day of the time window considered by the MRP run.,Start date of the planning horizon
supply,material_procurement,material_requirement_plan,planning_run_date,planning_run_date,Planning Run Date (RUN_DT),DATE,,,,,transactional_data,Calendar date on which the MRP calculation was performed.,Date the MRP run was executed
supply,material_procurement,material_requirement_plan,planning_run_number,planning_run_number,Planning Run Identifier (RUN_ID),BIGINT,,,,,transactional_data,Identifier of the MRP execution that generated this plan.,SAP S/4HANA PP-MRP run identifier
supply,material_procurement,material_requirement_plan,plant_code,plant_code,Plant Code (PLANT),STRING,,,,,transactional_data,Identifier of the fabrication plant or site for which the plan is created.,Plant code where the material is planned
supply,material_procurement,material_requirement_plan,procurement_group,procurement_group,Procurement Group (PURCH_GRP),STRING,,,,,transactional_data,Organizational unit within supply chain that owns the procurement process.,Procurement group responsible for the material
supply,material_procurement,material_requirement_plan,reorder_point_quantity,reorder_point_quantity,Reorder Point Quantity (ROP_QTY),"DECIMAL(15,3)",,,,,transactional_data,Inventory level that triggers a new procurement recommendation.,Reorder point quantity for the material
supply,material_procurement,material_requirement_plan,safety_stock_quantity,safety_stock_quantity,Safety Stock Quantity (SAFE_STK_QTY),"DECIMAL(15,3)",,,,,transactional_data,Quantity kept as buffer to protect against demand or supply variability.,Safety stock quantity maintained for the material
supply,material_procurement,material_requirement_plan,unit_of_measure,unit_of_measure,Unit of Measure (UOM),STRING,,,,kg|pcs|l|m|mol|g,transactional_data,Standard unit in which the planned quantity is expressed.,Unit of measure for the planned quantity
supply,material_procurement,po_line,po_line_id,po_line_id,Purchase Order Line ID,BIGINT,Y,,,,transactional_data,Unique surrogate identifier for the purchase order line record.,SAP S/4HANA MM (EKPO) - Primary Key
supply,material_procurement,po_line,ic_catalog_id,ic_catalog_id,Ic Catalog Id (Foreign Key),BIGINT,,product.ic_catalog.ic_catalog_id,,,transactional_data,"Foreign key linking to product.ic_catalog. Business justification: Each PO line references the exact IC part being ordered, supporting receipt matching and inventory control.",Internal - LLM Generated Cross-Domain Link
supply,material_procurement,po_line,material_master_id,material_master_id,,BIGINT,,supply.material_master.material_master_id,,,transactional_data,FK to supply.material_master.material_master_id — Each PO line references a specific material being procured.,
supply,material_procurement,po_line,po_material_master_id,po_material_master_id,,BIGINT,,supply.material_master.material_master_id,,,transactional_data,FK to supply.material_master.material_master_id — Each PO line procures a specific material. Essential for material traceability and MRP consumption.,
supply,material_procurement,po_line,po_purchase_order_id,po_purchase_order_id,Purchase Order ID,BIGINT,,supply.purchase_order.purchase_order_id,,,transactional_data,Identifier of the parent purchase order header to which this line belongs.,SAP S/4HANA MM (EKPO) - Header Link
supply,material_procurement,po_line,primary_purchase_order_id,primary_purchase_order_id,,BIGINT,,supply.purchase_order.purchase_order_id,,,transactional_data,FK to supply.purchase_order.purchase_order_id — Header-line pattern: every PO line belongs to exactly one PO. Critical structural relationship.,
supply,material_procurement,po_line,purchase_order_id,purchase_order_id,,BIGINT,,supply.purchase_order.purchase_order_id,,,transactional_data,FK to supply.purchase_order.purchase_order_id — Header-line relationship. PO lines cannot exist without their parent PO header.,
supply,material_procurement,po_line,supplier_id,supplier_id,Vendor ID,BIGINT,,supply.supplier.supplier_id,,,transactional_data,Unique identifier of the supplier providing the material.,SAP S/4HANA MM (EKPO) - Vendor
supply,material_procurement,po_line,account_assignment_code,account_assignment_code,Account Assignment Code,STRING,,,,,transactional_data,"Identifier of the specific cost center, WBS element, or order linked to this line.",SAP S/4HANA MM (EKPO) - Account Assignment
supply,material_procurement,po_line,account_assignment_type,account_assignment_type,Account Assignment Type,STRING,,,,COST_CENTER|WBS|ORDER,transactional_data,"Classification of the cost object (cost center, WBS element, or internal order).",SAP S/4HANA MM (EKPO) - Account Assignment
supply,material_procurement,po_line,contract_number,contract_number,Contract Number,STRING,,,,,transactional_data,"Reference to a framework contract governing this line, if applicable.",SAP S/4HANA MM (EKPO) - Contract
supply,material_procurement,po_line,created_timestamp,created_timestamp,Created Timestamp,TIMESTAMP,,,,,transactional_data,Date and time when the purchase order line record was created.,SAP S/4HANA MM (EKPO) - Audit
supply,material_procurement,po_line,currency,currency,Currency,STRING,,,,USD|EUR|JPY|CNY|KRW,transactional_data,Three‑letter ISO currency code for the monetary values on the line.,SAP S/4HANA MM (EKPO) - Currency
supply,material_procurement,po_line,delivery_date,delivery_date,Requested Delivery Date,DATE,,,,,transactional_data,Date by which the supplier should deliver the material.,SAP S/4HANA MM (EKPO) - Delivery
supply,material_procurement,po_line,discount_amount,discount_amount,Discount Amount,"DECIMAL(15,4)",,,,,transactional_data,Total discount value applied to the line.,SAP S/4HANA MM (EKPO) - Discount
supply,material_procurement,po_line,goods_receipt_status,goods_receipt_status,Goods Receipt Status,STRING,,,,Not_Received|Partially_Received|Fully_Received|Cancelled,transactional_data,Current status of goods receipt for this line.,SAP S/4HANA MM (EKPO) - Goods Receipt
supply,material_procurement,po_line,incoterms,incoterms,Incoterms,STRING,,,,EXW|FCA|FOB|CFR|CIF|DDP,transactional_data,International commercial terms defining delivery responsibilities.,SAP S/4HANA MM (EKPO) - Incoterms
supply,material_procurement,po_line,is_final_invoice,is_final_invoice,Final Invoice Flag,BOOLEAN,,,,,transactional_data,Indicates whether this line has been invoiced in its final form.,SAP S/4HANA MM (EKPO) - Invoice
supply,material_procurement,po_line,is_service_line,is_service_line,Service Line Indicator,BOOLEAN,,,,,transactional_data,True if the line represents a service rather than a material.,SAP S/4HANA MM (EKPO) - Service Indicator
supply,material_procurement,po_line,lead_time_days,lead_time_days,Lead Time (Days),INT,,,,,transactional_data,Planned number of days from order to delivery for this line.,Supply Chain Planning
supply,material_procurement,po_line,line_number,line_number,Line Number,INT,,,,,transactional_data,Sequential number of the line within the purchase order.,SAP S/4HANA MM (EKPO) - Line Sequence
supply,material_procurement,po_line,line_status,line_status,Line Status,STRING,,,,Open|Closed|Cancelled|On_Hold,transactional_data,Current processing status of the purchase order line.,SAP S/4HANA MM (EKPO) - Status
supply,material_procurement,po_line,line_total_amount,line_total_amount,Line Total Amount,"DECIMAL(15,4)",,,,,transactional_data,Gross amount before tax and discount (ordered_quantity * net_price).,SAP S/4HANA MM (EKPO) - Gross Amount
supply,material_procurement,po_line,material_description,material_description,Material Description,STRING,,,,,transactional_data,Human‑readable description of the material.,SAP S/4HANA MM (EKPO) - Material Master
supply,material_procurement,po_line,material_number,material_number,Material Number,STRING,,,,,transactional_data,Master data identifier for the material or component being procured.,SAP S/4HANA MM (EKPO) - Material Master
supply,material_procurement,po_line,net_amount,net_amount,Net Amount,"DECIMAL(15,4)",,,,,transactional_data,Net monetary value of the line after tax and discount.,SAP S/4HANA MM (EKPO) - Net Amount
supply,material_procurement,po_line,net_price,net_price,Net Price,"DECIMAL(15,4)",,,,,transactional_data,Net price per unit of the material before taxes and discounts.,SAP S/4HANA MM (EKPO) - Pricing
supply,material_procurement,po_line,ordered_quantity,ordered_quantity,Ordered Quantity,"DECIMAL(15,3)",,,,,transactional_data,Quantity of the material requested on this line.,SAP S/4HANA MM (EKPO) - Quantity
supply,material_procurement,po_line,plant,plant,Plant Code,STRING,,,,,transactional_data,Code of the manufacturing plant or site receiving the material.,SAP S/4HANA MM (EKPO) - Plant
supply,material_procurement,po_line,price_unit,price_unit,Price Unit,INT,,,,,transactional_data,"Number of units that the net price applies to (e.g., price per 1000 pieces).",SAP S/4HANA MM (EKPO) - Pricing
supply,material_procurement,po_line,purchase_group,purchase_group,Purchase Group,STRING,,,,,transactional_data,Organizational group responsible for the procurement.,SAP S/4HANA MM (EKPO) - Purchasing
supply,material_procurement,po_line,receipt_date,receipt_date,Receipt Date,DATE,,,,,transactional_data,Date on which the goods were received.,SAP S/4HANA MM (EKPO) - Goods Receipt
supply,material_procurement,po_line,receipt_quantity,receipt_quantity,Received Quantity,"DECIMAL(15,3)",,,,,transactional_data,Quantity of material that has been received against this line.,SAP S/4HANA MM (EKPO) - Goods Receipt
supply,material_procurement,po_line,storage_location,storage_location,Storage Location,STRING,,,,,transactional_data,Warehouse or storage bin where the material will be stocked.,SAP S/4HANA MM (EKPO) - Storage Location
supply,material_procurement,po_line,supply_risk_score,supply_risk_score,Supply Risk Score,INT,,,,,transactional_data,Risk rating (0‑100) assessing supplier and material availability risk.,Supply Risk Management
supply,material_procurement,po_line,tax_amount,tax_amount,Tax Amount,"DECIMAL(15,4)",,,,,transactional_data,Monetary tax amount calculated for the line.,SAP S/4HANA MM (EKPO) - Tax
supply,material_procurement,po_line,tax_code,tax_code,Tax Code,STRING,,,,,transactional_data,Tax classification code used to calculate tax for the line.,SAP S/4HANA MM (EKPO) - Tax
supply,material_procurement,po_line,unit_of_measure,unit_of_measure,Unit of Measure,STRING,,,,EA|KG|L|M|PCS,transactional_data,Unit in which the ordered quantity is expressed.,SAP S/4HANA MM (EKPO) - Unit of Measure
supply,material_procurement,po_line,updated_timestamp,updated_timestamp,Updated Timestamp,TIMESTAMP,,,,,transactional_data,Date and time of the most recent update to the line record.,SAP S/4HANA MM (EKPO) - Audit
supply,material_procurement,po_line,vendor_material_number,vendor_material_number,Vendor Material Number,STRING,,,,,transactional_data,Supplier's own part number for the material.,SAP S/4HANA MM (EKPO) - Vendor Material
supply,material_procurement,purchase_order,purchase_order_id,purchase_order_id,Purchase Order ID,BIGINT,Y,,,,transactional_data,System-generated unique identifier for the purchase order record.,SAP S/4HANA MM
supply,material_procurement,purchase_order,account_id,account_id,Account Id (Foreign Key),BIGINT,,customer.account.account_id,,,transactional_data,Foreign key linking to customer.account. Business justification: Purchase order fulfills a specific customer account order; linking enables order‑to‑cash reconciliation and profitability analysis.,Internal - LLM Generated Cross-Domain Link
supply,material_procurement,purchase_order,cost_center_id,cost_center_id,Cost Center Id (Foreign Key),BIGINT,,finance.cost_center.cost_center_id,,,transactional_data,Foreign key linking to finance.cost_center. Business justification: PO accounting requires posting expenses to a cost center for internal budgeting and cost‑reporting; the finance cost_center entity holds the approved cost center hierarchy.,Internal - LLM Generated Cross-Domain Link
supply,material_procurement,purchase_order,ic_catalog_id,ic_catalog_id,Ic Catalog Id (Foreign Key),BIGINT,,product.ic_catalog.ic_catalog_id,,,transactional_data,Foreign key linking to product.ic_catalog. Business justification: Purchase orders are raised for specific IC catalog items; linking enables order‑to‑item traceability and cost reporting.,Internal - LLM Generated Cross-Domain Link
supply,material_procurement,purchase_order,order_id,order_id,Order Id (Foreign Key),BIGINT,,order.order.order_id,,,transactional_data,"Foreign key linking to order.order. Business justification: Required for Order‑to‑Purchase Order traceability in the order‑to‑cash process, enabling reporting of procurement cost per sales order.",Internal - LLM Generated Cross-Domain Link
supply,material_procurement,purchase_order,primary_purchase_employee_id,primary_purchase_employee_id,Requestor ID,BIGINT,,workforce.employee.employee_id,"confidential,pii",,transactional_data,Identifier of the internal employee who created the PO request.,SAP S/4HANA MM
supply,material_procurement,purchase_order,profit_center_id,profit_center_id,Profit Center Id (Foreign Key),BIGINT,,finance.profit_center.profit_center_id,,,transactional_data,"Foreign key linking to finance.profit_center. Business justification: Profitability analysis allocates PO spend to a profit center, enabling product‑line P&L reporting; finance profit_center stores the responsible profit center codes.",Internal - LLM Generated Cross-Domain Link
supply,material_procurement,purchase_order,purchase_supplier_id,purchase_supplier_id,Supplier ID,BIGINT,,supply.supplier.supplier_id,,,transactional_data,Unique identifier of the supplier (vendor) to which the purchase order is issued.,SAP S/4HANA MM
supply,material_procurement,purchase_order,supplier_id,supplier_id,,BIGINT,,supply.supplier.supplier_id,,,transactional_data,FK to supply.supplier.supplier_id — Every PO is issued to exactly one supplier. This is the most fundamental FK in procurement — cannot ship without it.,
supply,material_procurement,purchase_order,actual_delivery_date,actual_delivery_date,Actual Delivery Date,DATE,,,,,transactional_data,Date when goods/services were actually received.,SAP S/4HANA MM
supply,material_procurement,purchase_order,approval_date,approval_date,Approval Date,DATE,,,,,transactional_data,Date when the purchase order was approved.,SAP S/4HANA MM
supply,material_procurement,purchase_order,approval_status,approval_status,Approval Status,STRING,,,,pending|approved|rejected,transactional_data,Current approval state of the purchase order.,SAP S/4HANA MM
supply,material_procurement,purchase_order,compliance_flags,compliance_flags,Compliance Flags,STRING,,,,,transactional_data,"Semicolon‑separated list of compliance indicators (e.g., RoHS, REACH).",SAP S/4HANA MM
supply,material_procurement,purchase_order,created_timestamp,created_timestamp,Record Creation Timestamp,TIMESTAMP,,,,,transactional_data,Timestamp when this purchase order record was first captured in the data lake.,SAP S/4HANA MM
supply,material_procurement,purchase_order,currency_code,currency_code,Currency Code (ISO 4217),STRING,,,,,transactional_data,Three‑letter ISO currency code for monetary amounts on the PO.,SAP S/4HANA MM
supply,material_procurement,purchase_order,delivery_schedule,delivery_schedule,Delivery Schedule,STRING,,,,,transactional_data,Free‑text description of delivery windows or milestones.,SAP S/4HANA MM
supply,material_procurement,purchase_order,discount_amount,discount_amount,Discount Amount,"DECIMAL(18,2)",,,,,transactional_data,Monetary value of the discount applied.,SAP S/4HANA MM
supply,material_procurement,purchase_order,discount_percent,discount_percent,Discount Percent,"DECIMAL(5,2)",,,,,transactional_data,Percentage discount granted on the gross amount.,SAP S/4HANA MM
supply,material_procurement,purchase_order,expected_delivery_date,expected_delivery_date,Expected Delivery Date,DATE,,,,,transactional_data,Planned date for goods/services to be delivered.,SAP S/4HANA MM
supply,material_procurement,purchase_order,export_control_classification,export_control_classification,Export Control Classification,STRING,,,,,transactional_data,"Export classification code (e.g., EAR99, ITAR, ECCN) for the items on the PO.",SAP S/4HANA MM
supply,material_procurement,purchase_order,freight_amount,freight_amount,Freight Amount,"DECIMAL(18,2)",,,,,transactional_data,Monetary cost of freight/shipping.,SAP S/4HANA MM
supply,material_procurement,purchase_order,freight_terms,freight_terms,Freight Terms,STRING,,,,prepaid|collect|third_party,transactional_data,Responsibility for freight costs.,SAP S/4HANA MM
supply,material_procurement,purchase_order,incoterms,incoterms,Incoterms,STRING,,,,,transactional_data,International commercial terms defining delivery responsibilities. [ENUM-REF-CANDIDATE: EXW|FCA|FOB|CFR|CIF|DAP|DDP — 7 candidates stripped; promote to reference product],SAP S/4HANA MM
supply,material_procurement,purchase_order,is_ear_controlled,is_ear_controlled,EAR Controlled Flag,BOOLEAN,,,confidential,,transactional_data,Indicates whether the PO is subject to U.S. Export Administration Regulations.,SAP S/4HANA MM
supply,material_procurement,purchase_order,lead_time_days,lead_time_days,Lead Time (Days),INT,,,,,transactional_data,Planned number of days from PO issuance to expected receipt.,SAP S/4HANA MM
supply,material_procurement,purchase_order,material_description,material_description,Material Description,STRING,,,,,transactional_data,Human‑readable description of the material or service.,SAP S/4HANA MM
supply,material_procurement,purchase_order,material_number,material_number,Material Number (MATNR),STRING,,,,,transactional_data,Identifier of the material or service being procured.,SAP S/4HANA MM
supply,material_procurement,purchase_order,order_date,order_date,Purchase Order Date (PO_DATE),TIMESTAMP,,,,,transactional_data,Timestamp when the purchase order was initially created/submitted.,SAP S/4HANA MM
supply,material_procurement,purchase_order,payment_terms,payment_terms,Payment Terms,STRING,,,,NET30|NET45|NET60|PREPAID|COD,transactional_data,Agreed payment schedule and conditions for the purchase order.,SAP S/4HANA MM
supply,material_procurement,purchase_order,plant,plant,Plant Code,STRING,,,,,transactional_data,SAP plant code where the goods are to be received.,SAP S/4HANA MM
supply,material_procurement,purchase_order,po_number,po_number,Purchase Order Number (PO_NUMBER),STRING,,,,,transactional_data,External business identifier assigned to the purchase order by the procurement system.,SAP S/4HANA MM
supply,material_procurement,purchase_order,purchase_group,purchase_group,Purchase Group,STRING,,,,,transactional_data,Organizational group responsible for the procurement.,SAP S/4HANA MM
supply,material_procurement,purchase_order,purchase_order_status,purchase_order_status,Purchase Order Status (PO_STATUS),STRING,,,,draft|open|released|closed|cancelled|blocked,transactional_data,Current lifecycle state of the purchase order.,SAP S/4HANA MM
supply,material_procurement,purchase_order,purchase_order_type,purchase_order_type,Purchase Order Type (PO_TYPE),STRING,,,,standard|blanket|contract|planned,transactional_data,Classification of the PO based on its procurement strategy.,SAP S/4HANA MM
supply,material_procurement,purchase_order,purchase_supplier_fk,purchase_supplier_fk,,BIGINT,,,,,transactional_data,FK to supply.supplier.supplier_id — Every PO is issued TO a supplier. This is a day-1 mandatory FK.,
supply,material_procurement,purchase_order,purchasing_org,purchasing_org,Purchasing Organization,STRING,,,,,transactional_data,SAP purchasing organization that owns the PO.,SAP S/4HANA MM
supply,material_procurement,purchase_order,quantity,quantity,Ordered Quantity,BIGINT,,,,,transactional_data,Number of units ordered for the material.,SAP S/4HANA MM
supply,material_procurement,purchase_order,release_date,release_date,Release Date,DATE,,,,,transactional_data,Date when the purchase order was released to the supplier.,SAP S/4HANA MM
supply,material_procurement,purchase_order,storage_location,storage_location,Storage Location,STRING,,,,,transactional_data,Warehouse or storage bin identifier for receipt.,SAP S/4HANA MM
supply,material_procurement,purchase_order,tax_code,tax_code,Tax Code,STRING,,,,,transactional_data,Code representing the tax jurisdiction and rate applied.,SAP S/4HANA MM
supply,material_procurement,purchase_order,total_gross_amount,total_gross_amount,Gross Amount (PO_GROSS),"DECIMAL(18,2)",,,,,transactional_data,"Total amount before taxes, discounts, and freight.",SAP S/4HANA MM
supply,material_procurement,purchase_order,total_net_amount,total_net_amount,Net Amount (PO_NET),"DECIMAL(18,2)",,,,,transactional_data,"Final payable amount after taxes, discounts, and freight.",SAP S/4HANA MM
supply,material_procurement,purchase_order,total_tax_amount,total_tax_amount,Tax Amount (PO_TAX),"DECIMAL(18,2)",,,,,transactional_data,Aggregate tax amount applied to the purchase order.,SAP S/4HANA MM
supply,material_procurement,purchase_order,unit_of_measure,unit_of_measure,Unit of Measure (UOM),STRING,,,,,transactional_data,"Measurement unit for the ordered quantity (e.g., EA, KG, L).",SAP S/4HANA MM
supply,material_procurement,purchase_order,unit_price,unit_price,Unit Price,"DECIMAL(18,4)",,,,,transactional_data,Agreed price per unit of the material before taxes and discounts.,SAP S/4HANA MM
supply,material_procurement,purchase_order,updated_timestamp,updated_timestamp,Record Update Timestamp,TIMESTAMP,,,,,transactional_data,Timestamp of the most recent modification to the purchase order record.,SAP S/4HANA MM
supply,material_procurement,supply_forecast,supply_forecast_id,supply_forecast_id,Supply Forecast ID,BIGINT,Y,,,,transactional_data,Unique identifier for each supply forecast entry.,Primary key for the forecast record
supply,material_procurement,supply_forecast,material_master_id,material_master_id,,BIGINT,,supply.material_master.material_master_id,,,transactional_data,FK to supply.material_master.material_master_id — Forecasts specify quantities for specific materials.,
supply,material_procurement,supply_forecast,supplier_id,supplier_id,,BIGINT,,supply.supplier.supplier_id,,,transactional_data,FK to supply.supplier.supplier_id — Purchase forecasts are communicated TO specific suppliers for capacity planning.,
supply,material_procurement,supply_forecast,supply_material_master_id,supply_material_master_id,Material ID,BIGINT,,supply.material_master.material_master_id,,,transactional_data,Identifier of the material (part number) for which the forecast is generated.,Material being forecasted
supply,material_procurement,supply_forecast,supply_supplier_id,supply_supplier_id,Supplier ID,BIGINT,,supply.supplier.supplier_id,,,transactional_data,Identifier of the strategic supplier receiving the forecast.,Supplier to which the forecast is communicated
supply,material_procurement,supply_forecast,compliance_flag,compliance_flag,Compliance Flag,BOOLEAN,,,,,transactional_data,"True if the material is subject to regulatory constraints (e.g., RoHS, REACH) during the forecast period.",Regulatory compliance flag for the forecasted material
supply,material_procurement,supply_forecast,created_timestamp,created_timestamp,Created Timestamp,TIMESTAMP,,,,,transactional_data,Date and time when the forecast record was first created in the system.,Record creation timestamp
supply,material_procurement,supply_forecast,currency_code,currency_code,Currency Code,STRING,,,,,transactional_data,Three‑letter ISO 4217 code representing the currency used for price‑related attributes.,Currency code for any monetary fields
supply,material_procurement,supply_forecast,forecast_source,forecast_source,Forecast Source System,STRING,,,,,transactional_data,"Name of the ERP or planning system (e.g., SAP S/4HANA MM) that produced the forecast record.",Source system that generated the forecast
supply,material_procurement,supply_forecast,forecast_status,forecast_status,Forecast Status,STRING,,,,draft|released|approved|rejected,transactional_data,"Lifecycle state of the forecast (e.g., draft, released to supplier, approved, or rejected).",Current lifecycle status of the forecast
supply,material_procurement,supply_forecast,forecast_type,forecast_type,Forecast Type,STRING,,,,firm|indicative,transactional_data,Specifies if the forecast quantity is a firm commitment (firm) or an indicative estimate (indicative).,Indicates whether the forecast is firm or indicative
supply,material_procurement,supply_forecast,horizon_end_date,horizon_end_date,Forecast Horizon End Date,DATE,,,,,transactional_data,Last calendar date covered by the forecast horizon.,End of the forecast horizon
supply,material_procurement,supply_forecast,horizon_start_date,horizon_start_date,Forecast Horizon Start Date,DATE,,,,,transactional_data,First calendar date covered by the forecast horizon.,Start of the forecast horizon
supply,material_procurement,supply_forecast,is_ltb,is_ltb,Last‑Time‑Buy Flag,BOOLEAN,,,,,transactional_data,True if the forecast is used for planning a final purchase of an end‑of‑life material.,Indicates if the forecast includes a Last‑Time‑Buy (LTB) scenario
supply,material_procurement,supply_forecast,last_review_date,last_review_date,Last Review Date,DATE,,,,,transactional_data,Calendar date when the forecast was last reviewed by supply‑chain planners.,Date of the most recent forecast review
supply,material_procurement,supply_forecast,lead_time_days,lead_time_days,Lead Time (Days),INT,,,,,transactional_data,Planned supplier lead time in calendar days for the material during the forecast horizon.,Expected lead time for the material in days
supply,material_procurement,supply_forecast,notes,notes,Forecast Notes,STRING,,,,,transactional_data,"Additional remarks, assumptions, or explanations related to the forecast.",Free‑form comments or business notes
supply,material_procurement,supply_forecast,period,period,Forecast Period Granularity,STRING,,,,weekly|monthly,transactional_data,Defines whether the forecast is expressed per week or per month.,Granularity of the forecast (weekly or monthly)
supply,material_procurement,supply_forecast,price_per_unit,price_per_unit,Price Per Unit,"DECIMAL(15,4)",,,,,transactional_data,Estimated cost per unit of material for the forecast horizon.,Forecasted unit price of the material
supply,material_procurement,supply_forecast,prior_forecast_quantity,prior_forecast_quantity,Prior Forecast Quantity,"DECIMAL(20,4)",,,,,transactional_data,"Forecast quantity from the immediately preceding version, used for variance calculations.",Quantity from the previous forecast version
supply,material_procurement,supply_forecast,quantity,quantity,Forecast Quantity,"DECIMAL(20,4)",,,,,transactional_data,"Projected amount of the material to be supplied during the forecast horizon, expressed in the unit of measure.",Quantity forecast for the period
supply,material_procurement,supply_forecast,regulatory_status,regulatory_status,Regulatory Status,STRING,,,,rohs|reach|none,transactional_data,Indicates which regulatory regime applies to the material for the forecasted period.,Regulatory status of the material in the forecast
supply,material_procurement,supply_forecast,risk_score,risk_score,Forecast Risk Score,INT,,,,,transactional_data,Numeric risk rating (0‑100) reflecting supply‑chain uncertainty for the forecasted material.,Risk assessment score for the forecast
supply,material_procurement,supply_forecast,supply_material_fk,supply_material_fk,,BIGINT,,,,,transactional_data,FK to supply.material_master.material_master_id — Forecasts are for specific materials. Required to link forecast quantities to procurable items.,
supply,material_procurement,supply_forecast,supply_supplier_fk,supply_supplier_fk,,BIGINT,,,,,transactional_data,FK to supply.supplier.supplier_id — Forecasts are communicated to specific suppliers for capacity planning. Required for supplier collaboration.,
supply,material_procurement,supply_forecast,unit_of_measure,unit_of_measure,Unit of Measure,STRING,,,,,transactional_data,"Standard unit (e.g., pcs, kg) used for the forecast quantity.",Unit of measure for the forecast quantity
supply,material_procurement,supply_forecast,updated_timestamp,updated_timestamp,Updated Timestamp,TIMESTAMP,,,,,transactional_data,Date and time of the most recent modification to the forecast record.,Record last update timestamp
supply,material_procurement,supply_forecast,variance_quantity,variance_quantity,Variance Quantity,"DECIMAL(20,4)",,,,,transactional_data,Numeric difference between the current forecast quantity and the quantity from the previous forecast version.,Difference between this forecast and the prior version
supply,material_procurement,supply_forecast,version,version,Forecast Version,INT,,,,,transactional_data,"Sequential version number of the forecast, incremented on each revision.",Version control for forecast revisions
supply,risk_governance,disruption_event,disruption_event_id,disruption_event_id,Disruption Event Identifier,BIGINT,Y,,,,transactional_data,Primary key for disruption_event,
supply,risk_governance,disruption_event,account_id,account_id,Account Id (Foreign Key),BIGINT,,customer.account.account_id,,,transactional_data,Foreign key linking to customer.account. Business justification: Disruption impact assessments are tied to affected customer accounts for risk mitigation and service level management.,Internal - LLM Generated Cross-Domain Link
supply,risk_governance,disruption_event,affected_supplier_id,affected_supplier_id,Affected Supplier ID,BIGINT,,supply.supplier.supplier_id,,,transactional_data,Identifier of the supplier impacted by the disruption.,
supply,risk_governance,disruption_event,employee_id,employee_id,Reported By User ID,BIGINT,,workforce.employee.employee_id,"confidential,pii",,transactional_data,Identifier of the internal user who logged the disruption.,
supply,risk_governance,disruption_event,material_master_id,material_master_id,Affected Material ID,BIGINT,,supply.material_master.material_master_id,,,transactional_data,Identifier of the material (part) impacted by the disruption.,
